fips,total,commodity,conservation,disaster,insurance,Year
13313,52709,11429,2341,12945,25994,2018
13315,6268167,3826636,436146,965707,1039678,2018
13317,406503,150300,10731,3450,242022,2018
13319,182289,99418,32175,8129,42567,2018
13321,16308812,8890406,442961,3109674,3865771,2018
13804,0,0,0,0,0,2018
13805,0,0,0,0,0,2018
13806,0,0,0,0,0,2018
13808,0,0,0,0,0,2018
13809,0,0,0,0,0,2018
13899,0,0,0,0,0,2018
13001,4997119,2622101,138038,190944,2046036,2017
13003,4227616,2586075,6754,225606,1409181,2017
13005,3650906,1283919,43944,1900,2321143,2017
13007,6493426,4336229,5360,52881,2098956,2017
13009,34703,11903,0,22800,0,2017
13011,794185,14283,2439,770083,7380,2017
13013,151571,10106,0,141465,0,2017
13015,1318814,159129,7142,969949,182594,2017
13017,3821637,2745821,211695,107504,756617,2017
13019,9308780,6186282,96312,661721,2364465,2017
13021,83577,45103,0,27913,10561,2017
13023,3186582,1929176,154718,330976,771712,2017
13025,372930,79164,6754,76988,210024,2017
13027,8187117,5015833,738012,853252,1580020,2017
13029,241639,114433,8394,0,118812,2017
13031,12390686,7825783,448227,121295,3995381,2017
13033,9904064,7577016,101558,117829,2107661,2017
13035,46459,20844,3985,21630,0,2017
13037,10783717,9473459,373337,91562,845359,2017
13039,14085,0,0,10579,3506,2017
13043,3142490,1271284,276912,37573,1556721,2017
13045,755013,14916,10824,713318,15955,2017
13047,234436,18533,1455,214448,0,2017
13049,56127,0,0,45049,11078,2017
13051,17504,1924,0,10124,5456,2017
13053,1305,0,337,968,0,2017
13055,444572,88760,23241,242661,89910,2017
13057,272082,1195,85,255013,15789,2017
13059,99779,30044,14988,34103,20644,2017
13061,3572330,2816118,147440,122860,485912,2017
13063,4008,750,0,3258,0,2017
13065,2065286,74904,0,1017403,972979,2017
13067,2357,0,0,2357,0,2017
13069,11000054,7723645,364342,349715,2562352,2017
13071,14773210,10698752,460524,857628,2756306,2017
13073,31664,750,0,30914,0,2017
13075,5713335,3903560,78334,395420,1336021,2017
13077,128877,4548,3261,121068,0,2017
13079,463807,90667,14919,59135,299086,2017
13081,6666202,4652138,519737,148204,1346123,2017
13083,175418,8952,1675,149743,15048,2017
13085,140155,112,1621,122121,16301,2017
13087,17543446,13071909,308986,129106,4033445,2017
13089,1500,1500,0,0,0,2017
13091,4927650,3621112,270508,382292,653738,2017
13093,14286862,8501282,927407,163974,4694199,2017
13095,1323257,445448,20085,76189,781535,2017
13097,12914,2649,0,10265,0,2017
13099,16044630,11578466,658746,555237,3252181,2017
13101,291530,84420,17279,142807,47024,2017
13103,1443968,758825,512,64666,619965,2017
13105,350962,167880,8243,134825,40014,2017
13107,3819690,2093880,415398,37600,1272812,2017
13109,1735456,547234,53785,131406,1003031,2017
13111,192195,12795,1554,177846,0,2017
13113,10159,4486,0,5673,0,2017
13115,622486,183892,79178,154948,204468,2017
13117,85064,0,0,43562,41502,2017
13119,1177261,25760,8658,1115510,27333,2017
13121,16523,0,0,16523,0,2017
13123,377874,26679,0,351195,0,2017
13125,304552,97353,11558,83664,111977,2017
13127,5075,0,0,5075,0,2017
13129,1990855,315457,9482,1433417,232499,2017
13131,7732965,4842901,510478,652919,1726667,2017
13133,231970,5815,2008,197442,26705,2017
13135,13872,1600,0,12272,0,2017
13137,417004,967,0,391255,24782,2017
13139,721312,1229,11096,660766,48221,2017
13141,67344,25367,7352,34625,0,2017
13143,242286,30505,1074,210707,0,2017
13145,103027,0,39032,53382,10613,2017
13147,1229915,197693,29854,958300,44068,2017
13149,273152,6132,1712,265308,0,2017
13151,159331,27351,2267,84740,44973,2017
13153,1641977,754759,35219,117967,734032,2017
13155,12135021,9623489,232174,363536,1915822,2017
13157,870636,37085,2732,808781,22038,2017
13159,211218,0,2052,185891,23275,2017
13161,4023718,2683933,61735,48229,1229821,2017
13163,5512382,4031299,75759,459596,945728,2017
13165,4792677,3086148,175442,37580,1493507,2017
13167,1540408,807189,186797,315229,231193,2017
13169,83627,0,7341,76286,0,2017
13171,380403,160175,5707,146444,68077,2017
13173,1477501,720470,47183,127034,582814,2017
13175,4351080,2883663,640897,101312,725208,2017
13177,6829006,4746975,574113,147653,1360265,2017
13179,4322,2544,0,0,1778,2017
13181,192246,4073,1871,186302,0,2017
13183,46726,15779,0,15471,15476,2017
13185,2139526,1272268,211360,167732,488166,2017
13187,200443,-1440,0,183702,18181,2017
13189,143708,9632,6723,127353,0,2017
13191,0,0,0,0,0,2017
13193,5412541,3451670,329148,142541,1489182,2017
13195,786838,77917,27966,634941,46014,2017
13197,1372941,590443,23402,578036,181060,2017
13199,419318,20120,33343,188728,177127,2017
13201,14754093,11314511,43215,231314,3165053,2017
13205,17349479,13346593,430467,320481,3251938,2017
13207,421869,107005,3997,237028,73839,2017
13209,1125394,441250,91908,47321,544915,2017
13211,1068549,149650,17239,789739,111921,2017
13213,772899,19784,889,616161,136065,2017
13215,0,0,0,0,0,2017
13217,244833,33223,4571,207039,0,2017
13219,341488,76364,21289,206346,37489,2017
13221,749076,94034,9317,553616,92109,2017
13223,50499,0,738,49761,0,2017
13225,1544249,555132,22175,14008,952934,2017
13227,361594,0,261,330875,30458,2017
13229,4264745,2339878,58805,303990,1562072,2017
13231,502625,171868,27518,255736,47503,2017
13233,357671,135572,23461,116940,81698,2017
13235,2017555,663010,67253,24423,1262869,2017
13237,467932,18981,0,392093,56858,2017
13239,672153,467972,50120,70011,84050,2017
13241,74703,661,0,64611,9431,2017
13243,6926927,5120018,308721,303162,1195026,2017
13245,90619,46844,2094,9448,32233,2017
13247,3028,97,0,2931,0,2017
13249,656451,410395,65397,20555,160104,2017
13251,5730666,3615826,271566,56570,1786704,2017
13253,10326642,8072628,86789,15513,2151712,2017
13255,103294,24876,600,77818,0,2017
13257,236697,0,0,229431,7266,2017
13259,1764694,1042692,161765,102129,458108,2017
13261,8951566,6154863,859333,137939,1799431,2017
13263,125519,30270,8058,87191,0,2017
13265,207978,13328,0,194650,0,2017
13267,6402592,1493771,271888,436267,4200666,2017
13269,709915,59648,28861,56035,565371,2017
13271,2309189,1402302,172646,2968,731273,2017
13273,9825954,6212620,1041686,51845,2519803,2017
13275,7445815,4880135,461453,660628,1443599,2017
13277,7018051,5506844,123049,247030,1141128,2017
13279,4383843,1234175,135455,102117,2912096,2017
13281,111356,4302,0,107054,0,2017
13283,686264,471277,53093,0,161894,2017
13285,160719,1848,1466,143673,13732,2017
13287,6965313,5010215,810742,223054,921302,2017
13289,1198738,628447,24267,130484,415540,2017
13291,269045,16822,0,247417,4806,2017
13293,248924,38117,11080,187870,11857,2017
13295,934419,131894,10549,657094,134882,2017
13297,394567,110889,32124,222602,28952,2017
13299,1133576,292022,7926,41216,792412,2017
13301,454672,127694,21518,189933,115527,2017
13303,2196613,1462303,114692,219806,399812,2017
13305,2970913,1089961,6972,295706,1578274,2017
13307,4409239,3121388,167078,280887,839886,2017
13309,1105694,547157,77515,39363,441659,2017
13311,238357,-154,0,199754,38757,2017
13313,729287,18855,3907,690613,15912,2017
13315,6738101,4598589,420466,537922,1181124,2017
13317,1249962,102395,9212,1138355,0,2017
13319,369127,157873,163737,2256,45261,2017
13321,17159951,12682525,410800,341735,3724891,2017
13804,0,0,0,0,0,2017
13805,0,0,0,0,0,2017
13806,0,0,0,0,0,2017
13808,0,0,0,0,0,2017
13809,0,0,0,0,0,2017
13899,0,0,0,0,0,2017
13001,6682014,4846301,55620,0,1780093,2016
13003,5671327,4532474,11654,-29746,1156945,2016
13005,4514260,2427751,15809,81262,1989438,2016
13007,7165698,5193549,5360,14614,1952175,2016
13009,55431,9060,0,46371,0,2016
13011,377702,7201,2439,368062,0,2016
13013,264564,5371,247,258946,0,2016
13015,1208975,434268,2364,607806,164537,2016
13017,4409644,3460996,192667,11670,744311,2016
13019,10534625,8321862,167772,7725,2037266,2016
13021,150111,33028,0,105172,11911,2016
13023,3480981,2748176,88287,0,644518,2016
13025,354632,127498,6754,33750,186630,2016
13027,10572976,8103409,611207,305543,1552817,2016
13029,182163,83938,8624,0,89601,2016
13031,15879165,11863955,556205,17766,3441239,2016
13033,12556122,9922286,106811,663726,1863299,2016
13035,175440,17069,3985,154386,0,2016
13037,13565293,11965793,529647,161347,908506,2016
13039,3943,0,0,0,3943,2016
13043,3314531,1781168,157260,0,1376103,2016
13045,854814,3988,13411,821640,15775,2016
13047,212380,22572,2054,187754,0,2016
13049,10757,2072,0,-311,8996,2016
13051,8335,660,0,0,7675,2016
13053,337,0,337,0,0,2016
13055,542497,24975,14903,408313,94306,2016
13057,121541,0,85,103511,17945,2016
13059,84881,21207,15237,48437,0,2016
13061,3536282,2964555,141075,19320,411332,2016
13063,0,0,0,0,0,2016
13065,1937311,100725,0,963180,873406,2016
13067,1070,0,0,1070,0,2016
13069,15268283,12426759,265489,237170,2338865,2016
13071,18607101,15241912,441883,208431,2714875,2016
13073,17349,0,0,17349,0,2016
13075,7749660,5753022,86576,239528,1670534,2016
13077,154929,5421,3261,146247,0,2016
13079,454223,54716,15526,107052,276929,2016
13081,9128063,7460966,334887,86198,1246012,2016
13083,78070,8572,4673,50621,14204,2016
13085,116336,5142,1855,93050,16289,2016
13087,21357788,17589769,298022,-4485,3474482,2016
13089,0,0,0,0,0,2016
13091,5326119,4314594,269449,168848,573228,2016
13093,20656606,15347722,1120708,136775,4051401,2016
13095,1441824,640194,20082,7627,773921,2016
13097,20396,517,0,19879,0,2016
13099,18448709,14940531,583243,282,2924653,2016
13101,222815,100583,15014,74254,32964,2016
13103,1546965,1065510,430,17892,463133,2016
13105,587545,111688,11008,424401,40448,2016
13107,5730268,4079943,502823,89174,1058328,2016
13109,1310958,671848,62914,0,576196,2016
13111,156877,527,1554,154796,0,2016
13113,15766,2228,0,13538,0,2016
13115,1123805,234665,159295,518872,210973,2016
13117,141384,0,0,104209,37175,2016
13119,824920,11380,8658,797767,7115,2016
13121,22336,0,0,22336,0,2016
13123,246252,1467,0,242698,2087,2016
13125,335519,220950,8446,0,106123,2016
13127,280,280,0,0,0,2016
13129,1814206,267036,19432,1306609,221129,2016
13131,8526438,6110640,499004,150454,1766340,2016
13133,557074,13357,7286,525462,10969,2016
13135,22932,237,0,22695,0,2016
13137,307781,539,0,304010,3232,2016
13139,662523,19703,10692,594691,37437,2016
13141,103461,16160,7352,79949,0,2016
13143,156013,16813,1074,138126,0,2016
13145,119263,0,33888,73554,11821,2016
13147,1001537,49538,30501,870522,50976,2016
13149,155306,-1639,652,156293,0,2016
13151,149302,17799,2933,128570,0,2016
13153,2529364,1751816,36925,141391,599232,2016
13155,14650672,12461853,178903,180614,1829302,2016
13157,839302,23882,2732,804278,8410,2016
13159,242114,0,2522,224450,15142,2016
13161,5054901,3939951,65967,33494,1015489,2016
13163,6294690,5116687,66770,151106,960127,2016
13165,6244374,4840816,140780,25622,1237156,2016
13167,1237032,815001,172303,20573,229155,2016
13169,66070,725,7341,58004,0,2016
13171,595338,205353,5707,332009,52269,2016
13173,1937454,1340728,56839,0,539887,2016
13175,3956398,2413056,671468,218791,653083,2016
13177,7812689,6013974,416468,75754,1306493,2016
13179,979,979,0,0,0,2016
13181,264921,1818,6469,256634,0,2016
13183,54787,4388,0,0,50399,2016
13185,2215856,1611428,157493,0,446935,2016
13187,229982,0,0,207330,22652,2016
13189,113890,14746,6723,92421,0,2016
13191,280,280,0,0,0,2016
13193,7238964,5055684,422987,498104,1262189,2016
13195,974616,45198,27966,869487,31965,2016
13197,783567,547705,23599,72701,139562,2016
13199,401089,7613,35799,217352,140325,2016
13201,17304147,14340799,36698,118338,2808312,2016
13205,23694098,19931987,401092,187955,3173064,2016
13207,536209,67470,3997,410579,54163,2016
13209,1412494,939134,89263,75244,308853,2016
13211,1652359,264187,15059,1259107,114006,2016
13213,554264,8969,1107,494493,49695,2016
13215,3318,0,0,3318,0,2016
13217,211982,32819,6963,172200,0,2016
13219,517854,92352,28383,359101,38018,2016
13221,489545,34594,10376,327226,117349,2016
13223,29156,0,868,28288,0,2016
13225,1628052,734973,21456,26178,845445,2016
13227,85498,0,285,53153,32060,2016
13229,5228522,3647346,49838,196170,1335168,2016
13231,777446,155143,47706,546185,28412,2016
13233,709699,124776,61077,433881,89965,2016
13235,2023730,1034042,67152,8765,913771,2016
13237,413260,1545,0,347822,63893,2016
13239,671899,561518,40912,9354,60115,2016
13241,17332,0,0,12658,4674,2016
13243,7519336,5983862,441312,45940,1048222,2016
13245,245434,129033,2810,73478,40113,2016
13247,7922,100,0,7822,0,2016
13249,759803,538420,66141,30900,124342,2016
13251,6573977,4726850,256457,110526,1480144,2016
13253,12489729,10229231,70602,0,2189896,2016
13255,152576,18066,0,134510,0,2016
13257,206360,0,0,206360,0,2016
13259,1872301,1385542,151842,0,334917,2016
13261,9188040,6457955,887585,161980,1680520,2016
13263,127239,23648,8058,95533,0,2016
13265,304572,0,0,304572,0,2016
13267,7119141,2192990,334177,30404,4561570,2016
13269,594543,69286,29999,60595,434663,2016
13271,2671987,1913063,157763,26646,574515,2016
13273,10767448,7717246,1018957,21222,2010023,2016
13275,8604913,6018735,530566,591311,1464301,2016
13277,8465548,7220240,151351,25485,1068472,2016
13279,4250783,1833438,156868,15751,2244726,2016
13281,72563,0,0,72563,0,2016
13283,1097558,891441,56194,0,149923,2016
13285,275186,681,1466,273039,0,2016
13287,8726608,6894271,712213,216770,903354,2016
13289,1430845,1122046,18649,0,290150,2016
13291,302719,7399,0,290164,5156,2016
13293,307542,21924,9732,261196,14690,2016
13295,1044399,111801,12675,792574,127349,2016
13297,441375,18327,31776,350788,40484,2016
13299,1292945,550392,8161,41914,692478,2016
13301,607499,199014,21518,311982,74985,2016
13303,2443789,1676960,186128,119632,461069,2016
13305,3219843,2026429,8533,0,1184881,2016
13307,4820003,3927633,190190,0,702180,2016
13309,1072290,694200,74902,0,303188,2016
13311,194594,1141,0,159532,33921,2016
13313,511406,13428,4630,489240,4108,2016
13315,9169363,7659344,405903,0,1104116,2016
13317,946352,37427,11071,897854,0,2016
13319,341280,147064,89143,77774,27299,2016
13321,23307008,18825414,383122,681006,3417466,2016
13804,0,0,0,0,0,2016
13805,0,0,0,0,0,2016
13806,0,0,0,0,0,2016
13808,0,0,0,0,0,2016
13809,0,0,0,0,0,2016
13899,0,0,0,0,0,2016
13001,4348811,2778444,50113,55679,1464575,2015
13003,3396960,2243163,30366,83061,1040370,2015
13005,3440728,1560780,5170,179952,1694826,2015
13007,6871848,4428827,5577,244379,2193065,2015
13009,27087,4304,0,22783,0,2015
13011,60644,148,2439,58057,0,2015
13013,51827,14789,247,36791,0,2015
13015,477497,244991,9245,32223,191038,2015
13017,3371255,2453907,189207,16869,711272,2015
13019,6765801,4678885,129648,16351,1940917,2015
13021,31604,11240,0,5539,14825,2015
13023,1891912,1242360,49418,-4211,604345,2015
13025,363416,105354,8187,58690,191185,2015
13027,7406704,4489437,487213,385627,2044427,2015
13029,171690,68401,8522,0,94767,2015
13031,11072667,7023550,516799,215544,3316774,2015
13033,8889631,6501287,139479,388799,1860066,2015
13035,29696,3283,3985,22428,0,2015
13037,9432688,8024475,342292,10107,1055814,2015
13039,20224,0,0,20224,0,2015
13043,2735472,1080517,147463,91342,1416150,2015
13045,110450,0,18268,80889,11293,2015
13047,2091,33,2054,4,0,2015
13049,34569,3218,0,3500,27851,2015
13051,4242,4242,0,0,0,2015
13053,337,0,337,0,0,2015
13055,107668,4616,23871,0,79181,2015
13057,16243,1402,85,9800,4956,2015
13059,38778,10607,14988,13183,0,2015
13061,2811805,2209205,130526,0,472074,2015
13063,0,0,0,0,0,2015
13065,1411185,94296,0,496700,820189,2015
13067,0,0,0,0,0,2015
13069,9173415,6686881,223828,278534,1984172,2015
13071,12799693,8740434,413946,138679,3506634,2015
13073,0,0,0,0,0,2015
13075,4816200,3138266,69399,72078,1536457,2015
13077,-8200,-19047,3261,7586,0,2015
13079,323305,34568,13982,21216,253539,2015
13081,6239544,4498861,417524,24680,1298479,2015
13083,29462,0,9487,0,19975,2015
13085,11709,0,2937,0,8772,2015
13087,14691960,10593100,296607,219390,3582863,2015
13089,0,0,0,0,0,2015
13091,4214336,3216547,292875,125737,579177,2015
13093,14538866,9508959,1042731,121325,3865851,2015
13095,1625695,699017,20082,0,906596,2015
13097,0,0,0,0,0,2015
13099,13164171,8891583,599507,269023,3404058,2015
13101,215390,136667,14983,38729,25011,2015
13103,1239033,640750,1822,79167,517294,2015
13105,124173,37836,11520,33401,41416,2015
13107,3833127,2130110,484224,179296,1039497,2015
13109,1037294,462129,83284,3792,488089,2015
13111,2139,585,1554,0,0,2015
13113,336,336,0,0,0,2015
13115,350853,77964,50214,13361,209314,2015
13117,68702,0,0,44200,24502,2015
13119,60508,5493,14206,32147,8662,2015
13121,15079,0,0,15079,0,2015
13123,40634,2447,0,38187,0,2015
13125,292010,115925,10282,71895,93908,2015
13127,7481,0,0,7481,0,2015
13129,218466,20015,6750,28159,163542,2015
13131,6753682,3584435,413590,710287,2045370,2015
13133,98828,2727,1991,88510,5600,2015
13135,320,320,0,0,0,2015
13137,11655,0,0,8727,2928,2015
13139,214402,0,26441,157033,30928,2015
13141,97793,493,7352,89948,0,2015
13143,106111,14667,3903,87541,0,2015
13145,61894,0,18554,33795,9545,2015
13147,122763,9421,31495,33250,48597,2015
13149,26200,0,3749,22451,0,2015
13151,49603,11078,4760,33765,0,2015
13153,1467075,808909,41188,2641,614337,2015
13155,10044250,7815829,235876,236120,1756425,2015
13157,231835,23494,3076,205265,0,2015
13159,72319,1658,3257,58106,9298,2015
13161,3399742,2238242,57428,20245,1083827,2015
13163,4831460,3359473,91244,347345,1033398,2015
13165,5310116,3419039,156514,345360,1389203,2015
13167,1264951,391021,145448,445650,282832,2015
13169,40712,800,7341,32571,0,2015
13171,218839,127029,5707,23762,62341,2015
13173,1465161,903334,64294,9735,487798,2015
13175,2626528,1240031,539190,83173,764134,2015
13177,6381246,4473871,318370,16501,1572504,2015
13179,16030,9325,3123,0,3582,2015
13181,39023,2251,3767,33005,0,2015
13183,65247,9859,0,40216,15172,2015
13185,1948910,1204911,159409,62982,521609,2015
13187,14574,0,1012,0,13562,2015
13189,-5557,2958,7019,-15534,0,2015
13191,0,0,0,0,0,2015
13193,4819899,2965496,379849,176327,1298227,2015
13195,345935,4541,24688,290304,26402,2015
13197,697628,367880,29070,151689,148989,2015
13199,315999,0,35838,132879,147282,2015
13201,13272945,9706335,45140,307290,3214180,2015
13205,16050049,11829538,394778,146698,3679035,2015
13207,95303,10922,4577,30668,49136,2015
13209,950789,430561,104686,34662,380880,2015
13211,266723,103771,11656,73780,77516,2015
13213,26820,1086,1426,11521,12787,2015
13215,0,0,0,0,0,2015
13217,174410,11036,9355,154019,0,2015
